MIDAS,Lake,Town,Station,Date,Time,Secchi_Depth,Secchi_On_Bottom,Scope,Wind_Level,Wind_Direction,Cloud_Cover
5780,Long Lake,"Bridgton, Harrison, Naples",2,2003-08-15T00:00:00Z,0956,7.5,N,4,1,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2003-08-26T00:00:00Z,0949,7.8,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2003-09-10T00:00:00Z,1040,7.4,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2003-09-29T00:00:00Z,0923,7.6,N,4,3,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-05-10T00:00:00Z,0952,5.4,N,4,2,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-05-27T00:00:00Z,1035,6.75,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-06-10T00:00:00Z,1000,5.5,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-06-23T00:00:00Z,1030,6.4,N,4,9,8,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-07-07T00:00:00Z,1000,6.3,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-07-14T00:00:00Z,1100,5.8,N,5,1,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-07-17T00:00:00Z,1900,6.1,N,5,3,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-07-17T00:00:00Z,1900,5.7,N,5,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-07-27T00:00:00Z,0914,5.4,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-08-10T00:00:00Z,0924,6.7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-08-25T00:00:00Z,1156,6.5,N,4,2,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-09-02T00:00:00Z,0900,5.7,N,5,2,8,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-09-07T00:00:00Z,1013,5.7,N,4,10,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-09-27T00:00:00Z,0918,6.8,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2004-10-07T00:00:00Z,1600,5.8,N,5,5,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-05-10T00:00:00Z,1012,5.35,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-05-10T00:00:00Z,1012,5.2,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-06-01T00:00:00Z,1002,5.8,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-06-15T00:00:00Z,0948,4.8,N,4,5,4,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-06-29T00:00:00Z,1053,4.85,N,4,1,2,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-07-04T00:00:00Z,0800,4.3,N,5,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-07-15T00:00:00Z,1000,5,N,5,1,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-07-15T00:00:00Z,1035,4.3,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-07-29T00:00:00Z,0950,6.4,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-08-12T00:00:00Z,1105,5.8,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-08-26T00:00:00Z,1030,6.75,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-09-04T00:00:00Z,1000,5.6,N,5,5,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-09-14T00:00:00Z,0930,6.05,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-09-17T00:00:00Z,1600,5.7,N,5,5,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2005-09-28T00:00:00Z,1224,6.4,N,4,5,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-05-15T00:00:00Z,0934,6.5,N,4,2,3,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-05-15T00:00:00Z,0934,6.5,N,4,2,3,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-05-26T00:00:00Z,1120,5.85,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-05-29T00:00:00Z,1000,5.1,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-06-14T00:00:00Z,1020,6.1,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-06-27T00:00:00Z,1045,5.7,N,4,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-07-13T00:00:00Z,0945,5.7,N,4,3,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-07-31T00:00:00Z,1015,5.6,N,4,1,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-08-17T00:00:00Z,0909,5.85,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-08-29T00:00:00Z,1130,5.95,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-09-13T00:00:00Z,0935,6,N,4,1,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2006-09-27T00:00:00Z,0940,6.2,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-05-17T00:00:00Z,0951,5.27,N,4,2,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-06-06T00:00:00Z,1002,6.65,N,4,7,2,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-06-27T00:00:00Z,0939,5.58,N,4,4,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-07-11T00:00:00Z,1036,5.8,N,4,7,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-07-25T00:00:00Z,1227,5.9,N,4,3,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-08-13T00:00:00Z,1027,6.1,N,4,1,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-08-27T00:00:00Z,1057,6.4,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-09-11T00:00:00Z,1005,6.6,N,4,2,4,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2007-09-20T00:00:00Z,1025,6.9,N,4,2,7,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-05-06T00:00:00Z,1000,5.9,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-05-22T00:00:00Z,1010,5.7,N,4,5,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-06-06T00:00:00Z,1000,7.8,N,4,7,5,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-06-18T00:00:00Z,0900,6.6,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-07-02T00:00:00Z,1035,6.9,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-07-16T00:00:00Z,0935,6.6,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-08-06T00:00:00Z,0928,5.6,N,4,5,7,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-08-21T00:00:00Z,1000,6.1,N,4,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-09-04T00:00:00Z,0925,6.2,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2008-09-22T00:00:00Z,1024,7.35,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-05-13T00:00:00Z,1341,6.4,N,4,6,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-05-29T00:00:00Z,1055,6.5,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-06-11T00:00:00Z,1030,6.8,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-06-25T00:00:00Z,0920,6.2,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-07-08T00:00:00Z,1150,5.05,N,4,3,NA,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-07-23T00:00:00Z,1340,5.4,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-08-07T00:00:00Z,0947,5.5,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-08-25T00:00:00Z,1130,5.7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-09-10T00:00:00Z,1014,6.2,N,4,3,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-09-28T00:00:00Z,1038,6.65,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2009-09-28T00:00:00Z,1038,6.7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-05-12T00:00:00Z,1123,6.5,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-05-27T00:00:00Z,946,6.6,N,4,8,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-06-14T00:00:00Z,950,5.4,N,4,2,5,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-06-14T00:00:00Z,950,5.4,N,4,2,5,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-06-25T00:00:00Z,1100,5.75,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-07-12T00:00:00Z,1024,7.15,N,4,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-07-23T00:00:00Z,1005,7.4,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-08-12T00:00:00Z,900,6.35,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-08-30T00:00:00Z,953,6.7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-08-30T00:00:00Z,953,6.7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-09-16T00:00:00Z,951,7.45,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-10-05T00:00:00Z,912,7.3,N,4,5,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2010-10-05T00:00:00Z,912,7.2,N,4,5,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-05-12T00:00:00Z,0940,5.7,N,4,5,2,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-05-12T00:00:00Z,0940,5.7,N,4,5,2,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-05-25T00:00:00Z,0915,6.15,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-05-25T00:00:00Z,0915,6.45,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,0910,5.8,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,0931,4.1,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,0931,4.1,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,1039,5.7,N,4,1,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-28T00:00:00Z,0913,6.7,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-28T00:00:00Z,0913,6.8,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-08-09T00:00:00Z,1346,5.8,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-08-25T00:00:00Z,1130,7.1,N,4,6,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-09-12T00:00:00Z,1010,6.75,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-09-27T00:00:00Z,0943,7.7,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-09-27T00:00:00Z,0943,7.7,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-05-07T00:00:00Z,940,7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-05-07T00:00:00Z,940,7,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-05-23T00:00:00Z,1031,5.5,N,4,2,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-05-23T00:00:00Z,1031,5.75,N,4,2,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-06-15T00:00:00Z,1005,4.6,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-06-28T00:00:00Z,1010,6,N,4,4,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-07-11T00:00:00Z,915,7.1,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-07-26T00:00:00Z,915,5.75,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-08-09T00:00:00Z,930,5.43,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-08-27T00:00:00Z,935,6.5,N,4,4,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-09-14T00:00:00Z,1032,5.9,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-10-02T00:00:00Z,926,6.8,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2012-10-02T00:00:00Z,926,6.8,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-05-10T00:00:00Z,900,6.4,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-05-10T00:00:00Z,900,6.45,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-05-28T00:00:00Z,1011,6.4,N,4,4,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-06-13T00:00:00Z,1112,5.68,N,4,2,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-06-25T00:00:00Z,911,6.7,N,4,1,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-07-10T00:00:00Z,957,6.54,N,4,5,5,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-07-22T00:00:00Z,1045,5.82,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-08-06T00:00:00Z,1048,5.81,N,4,2,8,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-08-21T00:00:00Z,1207,6.89,N,4,3,4,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-09-11T00:00:00Z,1008,5.4,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2013-09-27T00:00:00Z,947,6.04,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-05-12T00:00:00Z,934,5.85,N,4,4,6,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-05-29T00:00:00Z,1012,6.53,N,4,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-06-11T00:00:00Z,1037,5.49,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-06-27T00:00:00Z,1042,7.11,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-06-27T00:00:00Z,1042,6.87,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-07-09T00:00:00Z,903,6.35,N,4,9,3,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-07-21T00:00:00Z,1114,7.97,N,4,2,8,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-08-05T00:00:00Z,1040,5.52,N,4,2,4,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-08-19T00:00:00Z,1113,6.18,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-09-04T00:00:00Z,1045,6.7,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2014-09-25T00:00:00Z,1002,6.52,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-05-04T00:00:00Z,926,6.15,N,4,2,4,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-05-27T00:00:00Z,948,6.2,N,4,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-06-10T00:00:00Z,910,6.06,N,4,3,7,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-06-22T00:00:00Z,950,7.21,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-07-07T00:00:00Z,942,6.95,N,4,4,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-07-21T00:00:00Z,1155,6.79,N,4,5,4,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-08-07T00:00:00Z,1020,7.68,N,4,1,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-08-28T00:00:00Z,948,7.8,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-09-16T00:00:00Z,926,7.1,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-10-05T00:00:00Z,1021,6.65,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2015-10-05T00:00:00Z,1021,6.65,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-05-12T00:00:00Z,1044,5.81,Y,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-05-26T00:00:00Z,900,6.68,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-06-16T00:00:00Z,910,7.28,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-06-30T00:00:00Z,938,7.18,N,4,4,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-07-13T00:00:00Z,938,7.65,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-07-26T00:00:00Z,926,7.8,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-08-09T00:00:00Z,1044,7.96,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-08-30T00:00:00Z,948,7,N,4,4,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-08-30T00:00:00Z,948,6.95,N,4,4,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-09-13T00:00:00Z,955,7.23,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-09-27T00:00:00Z,955,7.15,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2016-09-27T00:00:00Z,955,7.15,N,4,0,0,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-05-09T00:00:00Z,926,6.22,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-05-09T00:00:00Z,926,5.62,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-05-23T00:00:00Z,951,6.85,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-06-08T00:00:00Z,956,6.72,N,4,1,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-06-22T00:00:00Z,1124,5.69,N,4,3,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-07-05T00:00:00Z,1000,6.09,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-07-19T00:00:00Z,1110,5.07,N,4,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-08-01T00:00:00Z,1043,5.97,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-08-01T00:00:00Z,1043,5.7,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-08-15T00:00:00Z,1040,5.71,N,4,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-08-15T00:00:00Z,1040,5.88,N,4,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-09-12T00:00:00Z,953,6.5,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2017-09-26T00:00:00Z,1000,6.85,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-05-03T00:00:00Z,1322,4.02,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-05-17T00:00:00Z,900,5.9,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-05-17T00:00:00Z,900,5.67,N,4,1,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-06-01T00:00:00Z,935,6.15,N,4,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-06-01T00:00:00Z,935,6.3,N,4,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-06-22T00:00:00Z,923,6.35,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-07-09T00:00:00Z,948,7.1,N,4,1,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-07-20T00:00:00Z,1050,7.1,N,4,2,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-08-07T00:00:00Z,1118,8.06,N,4,4,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-08-21T00:00:00Z,1033,7.13,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-09-07T00:00:00Z,940,7.29,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-09-07T00:00:00Z,940,7.15,N,4,0,0,B
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-09-20T00:00:00Z,910,7.89,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",2,2018-09-20T00:00:00Z,910,7.89,N,4,0,0,O
5780,Long Lake,"Bridgton, Harrison, Naples",3,1977-07-15T00:00:00Z,1300,8.2,N,2,3,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1977-07-17T00:00:00Z,1330,NA,NA,NA,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1978-08-11T00:00:00Z,1445,5.5,N,2,3,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-04-04T00:00:00Z,1300,5.8,N,2,3,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-05-04T00:00:00Z,1300,6,N,2,0,1,O
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-06-15T00:00:00Z,1000,6.5,N,2,5,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-08-05T00:00:00Z,1100,5,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-08-27T00:00:00Z,1430,6.5,N,2,0,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1979-09-30T00:00:00Z,1400,5.5,N,2,4,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1980-06-18T00:00:00Z,0700,5.5,N,2,5,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1980-08-02T00:00:00Z,0830,7,N,2,0,NA,O
5780,Long Lake,"Bridgton, Harrison, Naples",3,1980-08-29T00:00:00Z,1330,6.5,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1980-09-19T00:00:00Z,1200,6.5,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1981-08-16T00:00:00Z,1910,10.5,N,2,7,7,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1982-07-05T00:00:00Z,1000,5.3,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1982-08-10T00:00:00Z,1000,5.7,N,2,2,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1982-09-19T00:00:00Z,0900,5.2,N,2,10,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1982-10-23T00:00:00Z,1500,6.4,N,2,10,1,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-05-18T00:00:00Z,1300,6.6,N,2,5,5,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-06-08T00:00:00Z,1450,6.4,N,2,12,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-06-23T00:00:00Z,1200,3.9,N,2,4,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-07-15T00:00:00Z,0900,4.9,N,2,1,6,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-07-27T00:00:00Z,0910,4.8,N,2,1,6,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-08-02T00:00:00Z,0900,6,N,2,3,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-09-24T00:00:00Z,0900,6.9,N,2,8,8,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,1983-10-16T00:00:00Z,0930,6.7,N,2,20,2,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-05-21T00:00:00Z,1228,6,N,2,3,NA,O
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-05-25T00:00:00Z,1100,5,N,2,4,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-06-16T00:00:00Z,1100,5.3,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-07-06T00:00:00Z,1100,4.5,N,2,5,2,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-07-06T00:00:00Z,1130,5.1,N,2,0,NA,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-07-20T00:00:00Z,1300,5,N,2,10,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-07-27T00:00:00Z,0830,4.7,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-08-01T00:00:00Z,1030,5,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-08-18T00:00:00Z,1050,6,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-09-05T00:00:00Z,1300,6.5,N,2,15,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-09-19T00:00:00Z,1325,6,N,2,3,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1984-09-19T00:00:00Z,1430,6,N,2,6,8,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-05-07T00:00:00Z,1300,7.5,N,2,5,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-05-11T00:00:00Z,1100,6.5,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-06-01T00:00:00Z,1315,7,N,2,10,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-06-17T00:00:00Z,1115,6.5,N,2,0,NA,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-07-01T00:00:00Z,1015,7,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-07-15T00:00:00Z,1100,6,N,2,1,3,C
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-08-02T00:00:00Z,1400,7,N,2,0,NA,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-08-18T00:00:00Z,1145,9.5,N,2,5,5,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-09-03T00:00:00Z,0930,8,N,2,5,1,B
5780,Long Lake,"Bridgton, Harrison, Naples",3,1985-09-18T00:00:00Z,1400,7,N,2,5,5,B
